"filename","runnr","nHITS","of","RESID","SSwR","datetime","aHIVdeath","aHIVslowrecov","aHIVtreatinit","alphaH","alphaHmul2010","atheta","chi","epsilonH","epsilonHmul2010","eta","j1A0","j2A0","j3A0","j4A0","kappa","lambdaH","muDc","muH1","muH2","muK","multiplier","pEhigh","phiH","phiHmul2010","phiS","pR","pT","rho","sageA15","sigma","smul","theta","zeta"
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,10.95,5.576,"2021-12-19_02h50m15s",1.06483,0.12284,0.54971,0.3963,1.00737,28.52873,0.24975,0.35631,0.61622,0.8053,0.26514,0.37019,0.30463,0.76222,0.18224,1.20999,0.16794,0.00672,0.01953,0.01844,0.26545,0.38307,1.77234,3.82601,0.02818,0.63881,0.0013,0.00174,0.89742,7e-04,0.98325,0.09084,0.38186
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,10.56,4.935,"2021-12-19_02h50m24s",1.06483,0.12284,0.54971,0.3963,1.00737,28.52873,0.24975,0.35631,0.61622,0.8053,0.26514,0.37019,0.30463,0.76222,0.18224,1.20999,0.16794,0.00672,0.01953,0.01844,0.26545,0.38307,0.73413,5,0.02818,0.63881,0.0013,0.00174,0.89742,7e-04,0.98325,0.09084,0.38186
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,9.477,4.483,"2021-12-19_02h52m09s",1,0.07705,0.58048,0.35807,1.13723,28.04176,0.24988,0.33923,0.65129,0.80508,0.26449,0.3319,0.27465,0.77327,0.1825,1.20797,0.16993,0.00717,0.01971,0.01817,0.26316,0.38446,0.58308,3.72846,0.02825,0.64479,0.0013,0.00158,0.90113,0.00071,1.03105,0.09177,0.38185
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,9.823,4.576,"2021-12-19_02h52m29s",1,0.18602,0.58048,0.35807,1.13723,28.04176,0.24988,0.33923,0.65129,0.80508,0.26449,0.3319,0.27465,0.77327,0.1825,1.20797,0.16993,0.00717,0.01971,0.01817,0.26316,0.38446,0.58308,3.72846,0.02825,0.64479,0.0013,0.00158,0.90113,0.00071,1.03105,0.09177,0.38185
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,11.88,6.072,"2021-12-19_02h53m09s",1,0.07705,0.58048,0.35807,1.13723,33,0.24988,0.33923,0.65129,0.80508,0.26449,0.3319,0.27465,0.77327,0.1825,1.20797,0.16993,0.00717,0.01971,0.01817,0.26316,0.38446,0.58308,3.72846,0.02825,0.64479,0.0013,0.00158,0.90113,0.00071,1.03105,0.09177,0.38185
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,9.461,4.475,"2021-12-19_02h53m19s",1,0.07705,0.58048,0.35807,1.13723,28.04176,0.25,0.33923,0.65129,0.80508,0.26449,0.3319,0.27465,0.77327,0.1825,1.20797,0.16993,0.00717,0.01971,0.01817,0.26316,0.38446,0.58308,3.72846,0.02825,0.64479,0.0013,0.00158,0.90113,0.00071,1.03105,0.09177,0.38185
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,10.34,4.896,"2021-12-19_02h53m58s",1,0.07705,0.58048,0.35807,1.13723,28.04176,0.24988,0.33923,0.65129,0.80508,0.63854,0.3319,0.27465,0.77327,0.1825,1.20797,0.16993,0.00717,0.01971,0.01817,0.26316,0.38446,0.58308,3.72846,0.02825,0.64479,0.0013,0.00158,0.90113,0.00071,1.03105,0.09177,0.38185
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,10.22,4.848,"2021-12-19_02h54m07s",1,0.07705,0.58048,0.35807,1.13723,28.04176,0.24988,0.33923,0.65129,0.80508,0.26449,0.80127,0.27465,0.77327,0.1825,1.20797,0.16993,0.00717,0.01971,0.01817,0.26316,0.38446,0.58308,3.72846,0.02825,0.64479,0.0013,0.00158,0.90113,0.00071,1.03105,0.09177,0.38185
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,9.715,4.573,"2021-12-19_02h54m17s",1,0.07705,0.58048,0.35807,1.13723,28.04176,0.24988,0.33923,0.65129,0.80508,0.26449,0.3319,0.66306,0.77327,0.1825,1.20797,0.16993,0.00717,0.01971,0.01817,0.26316,0.38446,0.58308,3.72846,0.02825,0.64479,0.0013,0.00158,0.90113,0.00071,1.03105,0.09177,0.38185
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,10.41,4.958,"2021-12-19_02h54m27s",1,0.07705,0.58048,0.35807,1.13723,28.04176,0.24988,0.33923,0.65129,0.80508,0.26449,0.3319,0.27465,1,0.1825,1.20797,0.16993,0.00717,0.01971,0.01817,0.26316,0.38446,0.58308,3.72846,0.02825,0.64479,0.0013,0.00158,0.90113,0.00071,1.03105,0.09177,0.38185
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,9.99,4.626,"2021-12-19_02h54m56s",1,0.07705,0.58048,0.35807,1.13723,28.04176,0.24988,0.33923,0.65129,0.80508,0.26449,0.3319,0.27465,0.77327,0.1825,1.20797,0.178,0.00717,0.01971,0.01817,0.26316,0.38446,0.58308,3.72846,0.02825,0.64479,0.0013,0.00158,0.90113,0.00071,1.03105,0.09177,0.38185
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,9.739,4.489,"2021-12-19_02h55m06s",1,0.07705,0.58048,0.35807,1.13723,28.04176,0.24988,0.33923,0.65129,0.80508,0.26449,0.3319,0.27465,0.77327,0.1825,1.20797,0.16993,0.012,0.01971,0.01817,0.26316,0.38446,0.58308,3.72846,0.02825,0.64479,0.0013,0.00158,0.90113,0.00071,1.03105,0.09177,0.38185
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.55,5.928,"2021-12-19_02h55m15s",1,0.07705,0.58048,0.35807,1.13723,28.04176,0.24988,0.33923,0.65129,0.80508,0.26449,0.3319,0.27465,0.77327,0.1825,1.20797,0.16993,0.00717,0.04759,0.01817,0.26316,0.38446,0.58308,3.72846,0.02825,0.64479,0.0013,0.00158,0.90113,0.00071,1.03105,0.09177,0.38185
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,9.564,4.509,"2021-12-19_02h55m25s",1,0.07705,0.58048,0.35807,1.13723,28.04176,0.24988,0.33923,0.65129,0.80508,0.26449,0.3319,0.27465,0.77327,0.1825,1.20797,0.16993,0.00717,0.01971,0.025,0.26316,0.38446,0.58308,3.72846,0.02825,0.64479,0.0013,0.00158,0.90113,0.00071,1.03105,0.09177,0.38185
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,9.522,4.497,"2021-12-19_02h55m35s",1,0.07705,0.58048,0.35807,1.13723,28.04176,0.24988,0.33923,0.65129,0.80508,0.26449,0.3319,0.27465,0.77327,0.1825,1.20797,0.16993,0.00717,0.01971,0.01817,0.63531,0.38446,0.58308,3.72846,0.02825,0.64479,0.0013,0.00158,0.90113,0.00071,1.03105,0.09177,0.38185
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,10.87,5.142,"2021-12-19_02h55m54s",1,0.07705,0.58048,0.35807,1.13723,28.04176,0.24988,0.33923,0.65129,0.80508,0.26449,0.3319,0.27465,0.77327,0.1825,1.20797,0.16993,0.00717,0.01971,0.01817,0.26316,0.38446,1.40767,3.72846,0.02825,0.64479,0.0013,0.00158,0.90113,0.00071,1.03105,0.09177,0.38185
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,9.89,4.583,"2021-12-19_02h56m04s",1,0.07705,0.58048,0.35807,1.13723,28.04176,0.24988,0.33923,0.65129,0.80508,0.26449,0.3319,0.27465,0.77327,0.1825,1.20797,0.16993,0.00717,0.01971,0.01817,0.26316,0.38446,0.58308,5,0.02825,0.64479,0.0013,0.00158,0.90113,0.00071,1.03105,0.09177,0.38185
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,10.78,4.863,"2021-12-19_02h57m47s",1,0.07052,0.56634,0.29134,1.38,25.19378,0.24998,0.32445,0.67993,0.78293,0.2913,0.21717,0.19127,0.80935,0.17789,1.20299,0.17505,0.00868,0.01795,0.01711,0.25696,0.38636,0.7044,3.42164,0.02884,0.67312,0.00129,0.0015,0.90589,0.00074,1.13132,0.09631,0.38168
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,10.32,4.63,"2021-12-19_02h57m57s",1,0.07563,0.57238,0.35121,1.17582,27.86676,0.24989,0.33665,0.6583,0.80427,0.26459,0.32081,0.26678,0.77637,0.18172,1.20636,0.1703,0.0073,0.01888,0.01808,0.26237,0.38613,0.65165,3.70878,0.02824,0.64846,0.0013,0.00153,0.90025,0.00071,1.04192,0.09172,0.38128
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,9.809,4.507,"2021-12-19_02h58m07s",1,0.07753,0.57754,0.3581,1.14319,28.02737,0.24988,0.33932,0.65484,0.80496,0.26459,0.33094,0.27401,0.77355,0.18243,1.20709,0.16995,0.00718,0.01901,0.01816,0.26305,0.38689,0.59514,3.72756,0.02824,0.64524,0.0013,0.00155,0.90098,0.00071,1.03209,0.09171,0.38014
"[ZAF][][2021-12-19_01h19m55s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,9.477,4.483,"2021-12-19_02h58m16s",1,0.07705,0.58048,0.35807,1.13723,28.04176,0.24988,0.33923,0.65129,0.80508,0.26449,0.3319,0.27465,0.77327,0.1825,1.20797,0.16993,0.00717,0.01971,0.01817,0.26316,0.38446,0.58308,3.72846,0.02825,0.64479,0.0013,0.00158,0.90113,0.00071,1.03105,0.09177,0.38185
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,18.91,12.7,"2021-12-19_01h25m35s",2.69333,0.66461,1.06235,0.62207,0.68129,22.60766,0.23632,0.55635,0.40634,0.52756,0.3014,0.29069,0.35715,0.52962,0.17048,1.30385,0.09052,0.00487,0.10324,0.0165,0.23468,0.39205,1.93396,3.92575,0.03341,0.63589,0.00129,0.00304,0.8801,0.00052,0.83604,0.08728,0.41799
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,18.91,12.7,"2021-12-19_01h25m44s",2.69333,0.66461,1.06235,0.62207,0.68129,22.60766,0.23632,0.55635,0.40634,0.52756,0.3014,0.29069,0.35715,0.52962,0.17048,1.30385,0.09052,0.00487,0.10324,0.0165,0.23468,0.39205,1.93396,3.92575,0.03341,0.63589,0.00129,0.00304,0.8801,0.00052,0.83604,0.08728,0.41799
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,19.15,12.95,"2021-12-19_01h28m52s",2.69333,0.66461,1.06235,0.62207,0.68129,22.60766,0.23632,0.55635,0.40634,0.52756,0.3014,0.29069,0.35715,0.52962,0.17048,1.30385,0.09052,0.00487,0.10324,0.025,0.23468,0.39205,1.93396,3.92575,0.03341,0.63589,0.00129,0.00304,0.8801,0.00052,0.83604,0.08728,0.41799
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,18.93,12.71,"2021-12-19_01h29m01s",2.69333,0.66461,1.06235,0.62207,0.68129,22.60766,0.23632,0.55635,0.40634,0.52756,0.3014,0.29069,0.35715,0.52962,0.17048,1.30385,0.09052,0.00487,0.10324,0.0165,0.56658,0.39205,1.93396,3.92575,0.03341,0.63589,0.00129,0.00304,0.8801,0.00052,0.83604,0.08728,0.41799
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,19.77,13.76,"2021-12-19_01h29m20s",2.69333,0.66461,1.06235,0.62207,0.68129,22.60766,0.23632,0.55635,0.40634,0.52756,0.3014,0.29069,0.35715,0.52962,0.17048,1.30385,0.09052,0.00487,0.10324,0.0165,0.23468,0.39205,4.66898,3.92575,0.03341,0.63589,0.00129,0.00304,0.8801,0.00052,0.83604,0.08728,0.41799
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,19.05,12.89,"2021-12-19_01h29m30s",2.69333,0.66461,1.06235,0.62207,0.68129,22.60766,0.23632,0.55635,0.40634,0.52756,0.3014,0.29069,0.35715,0.52962,0.17048,1.30385,0.09052,0.00487,0.10324,0.0165,0.23468,0.39205,1.93396,5,0.03341,0.63589,0.00129,0.00304,0.8801,0.00052,0.83604,0.08728,0.41799
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.11,9.391,"2021-12-19_01h36m55s",2.64574,0.64768,1.07191,0.61084,0.65578,23.48667,0.23853,0.55097,0.3891,0.59718,0.30968,0.28814,0.35622,0.55686,0.17453,1.21942,0.10181,0.00464,0.05967,0.01644,0.23395,0.37526,1.90788,3.91834,0.0333,0.64166,0.00129,0.00374,0.88926,0.00052,0.83352,0.08564,0.39254
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.16,9.654,"2021-12-19_01h38m49s",2.64574,0.64768,1.07191,0.61084,0.65578,23.48667,0.23853,0.55097,0.3891,0.59718,0.30968,0.69564,0.35622,0.55686,0.17453,1.21942,0.10181,0.00464,0.05967,0.01644,0.23395,0.37526,1.90788,3.91834,0.0333,0.64166,0.00129,0.00374,0.88926,0.00052,0.83352,0.08564,0.39254
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.04,9.611,"2021-12-19_01h38m58s",2.64574,0.64768,1.07191,0.61084,0.65578,23.48667,0.23853,0.55097,0.3891,0.59718,0.30968,0.28814,0.86,0.55686,0.17453,1.21942,0.10181,0.00464,0.05967,0.01644,0.23395,0.37526,1.90788,3.91834,0.0333,0.64166,0.00129,0.00374,0.88926,0.00052,0.83352,0.08564,0.39254
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.36,9.555,"2021-12-19_01h40m03s",2.64574,0.64768,1.07191,0.61084,0.65578,23.48667,0.23853,0.55097,0.3891,0.59718,0.30968,0.28814,0.35622,0.55686,0.17453,1.21942,0.10181,0.00464,0.05967,0.025,0.23395,0.37526,1.90788,3.91834,0.0333,0.64166,0.00129,0.00374,0.88926,0.00052,0.83352,0.08564,0.39254
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.13,9.409,"2021-12-19_01h40m12s",2.64574,0.64768,1.07191,0.61084,0.65578,23.48667,0.23853,0.55097,0.3891,0.59718,0.30968,0.28814,0.35622,0.55686,0.17453,1.21942,0.10181,0.00464,0.05967,0.01644,0.5648,0.37526,1.90788,3.91834,0.0333,0.64166,0.00129,0.00374,0.88926,0.00052,0.83352,0.08564,0.39254
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.08,10.4,"2021-12-19_01h40m31s",2.64574,0.64768,1.07191,0.61084,0.65578,23.48667,0.23853,0.55097,0.3891,0.59718,0.30968,0.28814,0.35622,0.55686,0.17453,1.21942,0.10181,0.00464,0.05967,0.01644,0.23395,0.37526,4.60603,3.91834,0.0333,0.64166,0.00129,0.00374,0.88926,0.00052,0.83352,0.08564,0.39254
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.27,9.572,"2021-12-19_01h40m40s",2.64574,0.64768,1.07191,0.61084,0.65578,23.48667,0.23853,0.55097,0.3891,0.59718,0.30968,0.28814,0.35622,0.55686,0.17453,1.21942,0.10181,0.00464,0.05967,0.01644,0.23395,0.37526,1.90788,5,0.0333,0.64166,0.00129,0.00374,0.88926,0.00052,0.83352,0.08564,0.39254
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.04,9.22,"2021-12-19_01h42m28s",2.63325,0.63978,1.06947,0.60631,0.65281,23.63434,0.23927,0.54892,0.39154,0.61611,0.31303,0.28704,0.35558,0.56635,0.17628,1.222,0.10591,0.00458,0.04463,0.01642,0.2335,0.37915,1.89528,3.91472,0.03325,0.6437,0.00129,0.00378,0.89335,0.00052,0.83233,0.08499,0.38068
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.69,8.978,"2021-12-19_01h42m46s",2.63325,1.54458,1.06947,0.60631,0.65281,23.63434,0.23927,0.54892,0.39154,0.61611,0.31303,0.28704,0.35558,0.56635,0.17628,1.222,0.10591,0.00458,0.04463,0.01642,0.2335,0.37915,1.89528,3.91472,0.03325,0.6437,0.00129,0.00378,0.89335,0.00052,0.83233,0.08499,0.38068
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.37,8.939,"2021-12-19_01h44m09s",2.63325,0.63978,1.06947,0.60631,0.65281,23.63434,0.23927,0.54892,0.39154,0.61611,0.75573,0.28704,0.35558,0.56635,0.17628,1.222,0.10591,0.00458,0.04463,0.01642,0.2335,0.37915,1.89528,3.91472,0.03325,0.6437,0.00129,0.00378,0.89335,0.00052,0.83233,0.08499,0.38068
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.66,8.913,"2021-12-19_01h44m18s",2.63325,0.63978,1.06947,0.60631,0.65281,23.63434,0.23927,0.54892,0.39154,0.61611,0.31303,0.69297,0.35558,0.56635,0.17628,1.222,0.10591,0.00458,0.04463,0.01642,0.2335,0.37915,1.89528,3.91472,0.03325,0.6437,0.00129,0.00378,0.89335,0.00052,0.83233,0.08499,0.38068
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.64,8.93,"2021-12-19_01h44m27s",2.63325,0.63978,1.06947,0.60631,0.65281,23.63434,0.23927,0.54892,0.39154,0.61611,0.31303,0.28704,0.85844,0.56635,0.17628,1.222,0.10591,0.00458,0.04463,0.01642,0.2335,0.37915,1.89528,3.91472,0.03325,0.6437,0.00129,0.00378,0.89335,0.00052,0.83233,0.08499,0.38068
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.5,9.705,"2021-12-19_01h45m13s",2.63325,0.63978,1.06947,0.60631,0.65281,23.63434,0.23927,0.54892,0.39154,0.61611,0.31303,0.28704,0.35558,0.56635,0.17628,1.222,0.10591,0.01105,0.04463,0.01642,0.2335,0.37915,1.89528,3.91472,0.03325,0.6437,0.00129,0.00378,0.89335,0.00052,0.83233,0.08499,0.38068
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.37,9.584,"2021-12-19_01h45m31s",2.63325,0.63978,1.06947,0.60631,0.65281,23.63434,0.23927,0.54892,0.39154,0.61611,0.31303,0.28704,0.35558,0.56635,0.17628,1.222,0.10591,0.00458,0.04463,0.025,0.2335,0.37915,1.89528,3.91472,0.03325,0.6437,0.00129,0.00378,0.89335,0.00052,0.83233,0.08499,0.38068
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.03,9.207,"2021-12-19_01h45m41s",2.63325,0.63978,1.06947,0.60631,0.65281,23.63434,0.23927,0.54892,0.39154,0.61611,0.31303,0.28704,0.35558,0.56635,0.17628,1.222,0.10591,0.00458,0.04463,0.01642,0.56373,0.37915,1.89528,3.91472,0.03325,0.6437,0.00129,0.00378,0.89335,0.00052,0.83233,0.08499,0.38068
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.01,10.27,"2021-12-19_01h45m59s",2.63325,0.63978,1.06947,0.60631,0.65281,23.63434,0.23927,0.54892,0.39154,0.61611,0.31303,0.28704,0.35558,0.56635,0.17628,1.222,0.10591,0.00458,0.04463,0.01642,0.2335,0.37915,4.57562,3.91472,0.03325,0.6437,0.00129,0.00378,0.89335,0.00052,0.83233,0.08499,0.38068
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.2,9.412,"2021-12-19_01h46m08s",2.63325,0.63978,1.06947,0.60631,0.65281,23.63434,0.23927,0.54892,0.39154,0.61611,0.31303,0.28704,0.35558,0.56635,0.17628,1.222,0.10591,0.00458,0.04463,0.01642,0.2335,0.37915,1.89528,5,0.03325,0.6437,0.00129,0.00378,0.89335,0.00052,0.83233,0.08499,0.38068
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.16,8.976,"2021-12-19_01h46m17s",2.63325,0.63978,1.06947,0.60631,0.65281,23.63434,0.23927,0.54892,0.39154,0.61611,0.31303,0.28704,0.35558,0.56635,0.17628,1.222,0.10591,0.00458,0.04463,0.01642,0.2335,0.37915,1.89528,3.91472,0.0467,0.6437,0.00129,0.00378,0.89335,0.00052,0.83233,0.08499,0.38068
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.89,9.044,"2021-12-19_01h46m53s",2.63325,0.63978,1.06947,0.60631,0.65281,23.63434,0.23927,0.54892,0.39154,0.61611,0.31303,0.28704,0.35558,0.56635,0.17628,1.222,0.10591,0.00458,0.04463,0.01642,0.2335,0.37915,1.89528,3.91472,0.03325,0.6437,0.00129,0.00378,1,0.00052,0.83233,0.08499,0.38068
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,14.94,8.618,"2021-12-19_01h47m45s",2.62397,0.63068,1.05086,0.6005,0.65213,23.69879,0.23961,0.54618,0.39441,0.62957,0.31812,0.28622,0.35511,0.57696,0.17909,1.21252,0.11136,0.00455,0.03226,0.0164,0.23319,0.3686,1.87759,3.9096,0.03323,0.64393,0.00129,0.00381,0.89979,0.00052,0.83326,0.08484,0.39177
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.33,9.198,"2021-12-19_01h48m03s",2.62397,1.5226,1.05086,0.6005,0.65213,23.69879,0.23961,0.54618,0.39441,0.62957,0.31812,0.28622,0.35511,0.57696,0.17909,1.21252,0.11136,0.00455,0.03226,0.0164,0.23319,0.3686,1.87759,3.9096,0.03323,0.64393,0.00129,0.00381,0.89979,0.00052,0.83326,0.08484,0.39177
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.29,9.162,"2021-12-19_01h49m39s",2.62397,0.63068,1.05086,0.6005,0.65213,23.69879,0.23961,0.54618,0.39441,0.62957,0.31812,0.69099,0.35511,0.57696,0.17909,1.21252,0.11136,0.00455,0.03226,0.0164,0.23319,0.3686,1.87759,3.9096,0.03323,0.64393,0.00129,0.00381,0.89979,0.00052,0.83326,0.08484,0.39177
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.22,9.132,"2021-12-19_01h49m48s",2.62397,0.63068,1.05086,0.6005,0.65213,23.69879,0.23961,0.54618,0.39441,0.62957,0.31812,0.28622,0.85731,0.57696,0.17909,1.21252,0.11136,0.00455,0.03226,0.0164,0.23319,0.3686,1.87759,3.9096,0.03323,0.64393,0.00129,0.00381,0.89979,0.00052,0.83326,0.08484,0.39177
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.23,8.677,"2021-12-19_01h50m34s",2.62397,0.63068,1.05086,0.6005,0.65213,23.69879,0.23961,0.54618,0.39441,0.62957,0.31812,0.28622,0.35511,0.57696,0.17909,1.21252,0.11136,0.01097,0.03226,0.0164,0.23319,0.3686,1.87759,3.9096,0.03323,0.64393,0.00129,0.00381,0.89979,0.00052,0.83326,0.08484,0.39177
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.09,8.594,"2021-12-19_01h50m53s",2.62397,0.63068,1.05086,0.6005,0.65213,23.69879,0.23961,0.54618,0.39441,0.62957,0.31812,0.28622,0.35511,0.57696,0.17909,1.21252,0.11136,0.00455,0.03226,0.025,0.23319,0.3686,1.87759,3.9096,0.03323,0.64393,0.00129,0.00381,0.89979,0.00052,0.83326,0.08484,0.39177
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,14.96,8.643,"2021-12-19_01h51m02s",2.62397,0.63068,1.05086,0.6005,0.65213,23.69879,0.23961,0.54618,0.39441,0.62957,0.31812,0.28622,0.35511,0.57696,0.17909,1.21252,0.11136,0.00455,0.03226,0.0164,0.56298,0.3686,1.87759,3.9096,0.03323,0.64393,0.00129,0.00381,0.89979,0.00052,0.83326,0.08484,0.39177
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.86,9.571,"2021-12-19_01h51m21s",2.62397,0.63068,1.05086,0.6005,0.65213,23.69879,0.23961,0.54618,0.39441,0.62957,0.31812,0.28622,0.35511,0.57696,0.17909,1.21252,0.11136,0.00455,0.03226,0.0164,0.23319,0.3686,4.53291,3.9096,0.03323,0.64393,0.00129,0.00381,0.89979,0.00052,0.83326,0.08484,0.39177
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.08,8.789,"2021-12-19_01h51m30s",2.62397,0.63068,1.05086,0.6005,0.65213,23.69879,0.23961,0.54618,0.39441,0.62957,0.31812,0.28622,0.35511,0.57696,0.17909,1.21252,0.11136,0.00455,0.03226,0.0164,0.23319,0.3686,1.87759,5,0.03323,0.64393,0.00129,0.00381,0.89979,0.00052,0.83326,0.08484,0.39177
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.35,8.868,"2021-12-19_01h53m09s",2.59685,0.62048,1.05294,0.59238,0.65628,23.84707,0.24046,0.54217,0.39825,0.65397,0.32531,0.28453,0.35391,0.59187,0.18177,1.2249,0.11632,0.00454,0.02283,0.01638,0.23272,0.37794,1.85098,3.90189,0.03319,0.64532,0.00129,0.00372,0.90589,0.00052,0.83892,0.0842,0.37599
"[ZAF][][2021-12-19_01h25m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.39,8.817,"2021-12-19_01h53m18s",2.61296,0.62737,1.05607,0.59807,0.65289,23.74878,0.23999,0.545,0.39566,0.6389,0.32027,0.28562,0.35472,0.58165,0.17977,1.22685,0.11269,0.00454,0.02753,0.0164,0.23303,0.37915,1.86982,3.90736,0.03321,0.64481,0.00129,0.00377,0.90135,0.00052,0.83451,0.08448,0.37683
